,Geohash,building_count,total_road_length,lat,lon,elevation,slope,NDVI,Cell_ID,Site_latitude,Site_longitude,EARFCN_DL,population_density,RSRP,RSRQ,antenna_height,azimuth,tilt
7771,tc1t46u,0.0,0,6.519699096679688,80.96443176269531,120.7128,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,47.28750228881836,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7772,tc1t46v,0.0,0,6.519699096679688,80.96580505371094,122.25231,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,36.847694396972656,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7773,tc1t46w,0.0,0,6.518325805664063,80.96717834472656,126.16777,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,36.847694396972656,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7774,tc1t46x,0.0,0,6.518325805664063,80.96855163574219,131.87393,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,36.847694396972656,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7775,tc1t46y,0.0,0,6.519699096679688,80.96717834472656,124.82801,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,36.847694396972656,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7776,tc1t46z,0.0,0,6.519699096679688,80.96855163574219,125.8292,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,36.847694396972656,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7777,tc1t470,0.0,0,6.5210723876953125,80.95893859863281,132.07674,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,47.28750228881836,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7778,tc1t471,0.0,0,6.5210723876953125,80.96031188964844,129.54742,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,47.28750228881836,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7779,tc1t472,0.0,0,6.5224456787109375,80.95893859863281,128.55287,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,47.28750228881836,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7780,tc1t473,0.0,854,6.5224456787109375,80.96031188964844,128.21039,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,47.28750228881836,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7781,tc1t474,0.0,0,6.5210723876953125,80.96168518066406,123.85221,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,47.28750228881836,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7782,tc1t475,0.0,0,6.5210723876953125,80.96305847167969,123.04788,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,47.28750228881836,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7783,tc1t476,0.0,0,6.5224456787109375,80.96168518066406,126.67507,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,47.28750228881836,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7784,tc1t477,0.0,0,6.5224456787109375,80.96305847167969,128.012,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,47.28750228881836,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7785,tc1t478,0.0,0,6.5238189697265625,80.95893859863281,128.84496,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,47.28750228881836,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7786,tc1t479,0.0,0,6.5238189697265625,80.96031188964844,128.9525,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,47.28750228881836,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7787,tc1t47b,0.0,0,6.525192260742188,80.95893859863281,128.2096,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,70.843994140625,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7788,tc1t47c,0.0,0,6.525192260742188,80.96031188964844,128.12956,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,70.843994140625,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7789,tc1t47d,0.0,0,6.5238189697265625,80.96168518066406,133.15393,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,47.28750228881836,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7790,tc1t47e,0.0,0,6.5238189697265625,80.96305847167969,130.31364,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,47.28750228881836,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7791,tc1t47f,0.0,0,6.525192260742188,80.96168518066406,130.98749,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,70.843994140625,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7792,tc1t47g,0.0,0,6.525192260742188,80.96305847167969,129.77374,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,70.843994140625,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7793,tc1t47h,0.0,0,6.5210723876953125,80.96443176269531,121.867424,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,47.28750228881836,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7794,tc1t47j,0.0,0,6.5210723876953125,80.96580505371094,122.728195,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,36.847694396972656,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7795,tc1t47k,0.0,0,6.5224456787109375,80.96443176269531,124.65002,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,47.28750228881836,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7796,tc1t47m,0.0,0,6.5224456787109375,80.96580505371094,127.944916,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,36.847694396972656,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7797,tc1t47n,0.0,0,6.5210723876953125,80.96717834472656,127.0313,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,36.847694396972656,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7798,tc1t47p,0.0,0,6.5210723876953125,80.96855163574219,129.81937,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,36.847694396972656,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7799,tc1t47q,0.0,0,6.5224456787109375,80.96717834472656,128.8911,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,36.847694396972656,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7800,tc1t47r,0.0,0,6.5224456787109375,80.96855163574219,133.11778,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,36.847694396972656,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7801,tc1t47s,0.0,0,6.5238189697265625,80.96443176269531,128.45486,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,47.28750228881836,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7802,tc1t47t,0.0,0,6.5238189697265625,80.96580505371094,127.35161,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,36.847694396972656,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7803,tc1t47u,0.0,119,6.525192260742188,80.96443176269531,131.79323,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,70.843994140625,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7804,tc1t47v,0.0,0,6.525192260742188,80.96580505371094,130.03333,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,65.63317108154297,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7805,tc1t47w,0.0,0,6.5238189697265625,80.96717834472656,135.22348,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,36.847694396972656,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7806,tc1t47x,0.0,0,6.5238189697265625,80.96855163574219,141.34381,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,36.847694396972656,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7807,tc1t47y,0.0,0,6.525192260742188,80.96717834472656,137.0043,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,65.63317108154297,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7808,tc1t47z,0.0,0,6.525192260742188,80.96855163574219,141.82645,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,65.63317108154297,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7809,tc1t480,0.0,0,6.5045928955078125,80.96992492675781,128.7846,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,11.932527542114256,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7810,tc1t481,0.0,0,6.5045928955078125,80.97129821777344,131.51437,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,11.932527542114256,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7811,tc1t482,0.0,0,6.5059661865234375,80.96992492675781,129.36476,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,11.932527542114256,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7812,tc1t483,0.0,0,6.5059661865234375,80.97129821777344,124.463806,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,11.932527542114256,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7813,tc1t484,0.0,0,6.5045928955078125,80.97267150878906,129.21327,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,11.932527542114256,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7814,tc1t485,0.0,0,6.5045928955078125,80.97404479980469,124.41845,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,8.366107940673826,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7815,tc1t486,0.0,0,6.5059661865234375,80.97267150878906,124.53368,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,11.932527542114256,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7816,tc1t487,0.0,0,6.5059661865234375,80.97404479980469,126.310745,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,8.366107940673826,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7817,tc1t488,0.0,0,6.507339477539063,80.96992492675781,131.99495,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,11.932527542114256,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7818,tc1t489,0.0,0,6.507339477539063,80.97129821777344,130.8121,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,11.932527542114256,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7819,tc1t48d,0.0,0,6.507339477539063,80.97267150878906,131.86583,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,11.932527542114256,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7820,tc1t48e,0.0,0,6.507339477539063,80.97404479980469,122.35774,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,8.366107940673826,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7821,tc1t48h,0.0,0,6.5045928955078125,80.97541809082031,129.09833,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,8.366107940673826,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7822,tc1t48j,0.0,0,6.5045928955078125,80.97679138183594,126.66951,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,8.366107940673826,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7823,tc1t48k,0.0,0,6.5059661865234375,80.97541809082031,128.34209,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,8.366107940673826,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7824,tc1t48m,0.0,0,6.5059661865234375,80.97679138183594,122.38561,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,8.366107940673826,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7825,tc1t48n,0.0,0,6.5045928955078125,80.97816467285156,116.183075,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,8.366107940673826,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7826,tc1t48p,0.0,0,6.5045928955078125,80.97953796386719,119.467094,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,8.366107940673826,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7827,tc1t48q,0.0,0,6.5059661865234375,80.97816467285156,122.19461,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,8.366107940673826,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7828,tc1t48r,0.0,0,6.5059661865234375,80.97953796386719,126.52997,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,8.366107940673826,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7829,tc1t48s,0.0,0,6.507339477539063,80.97541809082031,124.15916,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,8.366107940673826,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7830,tc1t48t,0.0,0,6.507339477539063,80.97679138183594,124.23411,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,8.366107940673826,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7831,tc1t48w,0.0,0,6.507339477539063,80.97816467285156,138.34102,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,8.366107940673826,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7832,tc1t48x,0.0,0,6.507339477539063,80.97953796386719,149.37488,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,8.366107940673826,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7833,tc1t490,0.0,0,6.5100860595703125,80.96992492675781,130.3159,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,20.907899856567383,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7834,tc1t491,0.0,0,6.5100860595703125,80.97129821777344,129.48267,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,20.907899856567383,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7835,tc1t492,0.0,0,6.5114593505859375,80.96992492675781,126.77596,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,20.907899856567383,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7836,tc1t493,0.0,0,6.5114593505859375,80.97129821777344,129.86005,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,20.907899856567383,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7837,tc1t494,0.0,0,6.5100860595703125,80.97267150878906,124.9328,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,20.907899856567383,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7838,tc1t495,0.0,0,6.5100860595703125,80.97404479980469,126.736115,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,16.188926696777344,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7839,tc1t496,0.0,0,6.5114593505859375,80.97267150878906,126.59192,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,20.907899856567383,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7840,tc1t497,0.0,0,6.5114593505859375,80.97404479980469,127.01625,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,16.188926696777344,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7841,tc1t498,0.0,0,6.5128326416015625,80.96992492675781,125.30487,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,20.907899856567383,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7842,tc1t499,0.0,0,6.5128326416015625,80.97129821777344,128.68039,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,20.907899856567383,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7843,tc1t49b,0.0,0,6.514205932617188,80.96992492675781,122.34114,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,20.907899856567383,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7844,tc1t49c,0.0,0,6.514205932617188,80.97129821777344,125.74802,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,20.907899856567383,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7845,tc1t49d,0.0,0,6.5128326416015625,80.97267150878906,129.5298,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,20.907899856567383,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7846,tc1t49e,0.0,0,6.5128326416015625,80.97404479980469,130.94682,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,16.188926696777344,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7847,tc1t49f,0.0,0,6.514205932617188,80.97267150878906,129.94522,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,20.907899856567383,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7848,tc1t49g,0.0,0,6.514205932617188,80.97404479980469,139.12819,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,16.188926696777344,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7849,tc1t49h,0.0,0,6.5100860595703125,80.97541809082031,128.25337,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,16.188926696777344,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7850,tc1t49j,0.0,0,6.5100860595703125,80.97679138183594,142.26373,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,16.188926696777344,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7851,tc1t49k,0.0,0,6.5114593505859375,80.97541809082031,147.04259,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,16.188926696777344,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7852,tc1t49m,0.0,0,6.5114593505859375,80.97679138183594,172.33461,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,16.188926696777344,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7853,tc1t49n,0.0,0,6.5100860595703125,80.97816467285156,153.86937,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,16.188926696777344,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7854,tc1t49p,0.0,0,6.5100860595703125,80.97953796386719,131.4934,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,16.188926696777344,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7855,tc1t49q,0.0,0,6.5114593505859375,80.97816467285156,148.84818,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,16.188926696777344,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7856,tc1t49r,0.0,0,6.5114593505859375,80.97953796386719,130.49052,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,16.188926696777344,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7857,tc1t49s,0.0,0,6.5128326416015625,80.97541809082031,152.66425,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,16.188926696777344,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7858,tc1t49t,0.0,0,6.5128326416015625,80.97679138183594,173.47377,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,16.188926696777344,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7859,tc1t49u,0.0,0,6.514205932617188,80.97541809082031,148.43315,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,16.188926696777344,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7860,tc1t49v,0.0,0,6.514205932617188,80.97679138183594,133.8767,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,16.188926696777344,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7861,tc1t49w,0.0,0,6.5128326416015625,80.97816467285156,135.38719,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,16.188926696777344,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7862,tc1t49x,0.0,0,6.5128326416015625,80.97953796386719,126.48533,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,16.188926696777344,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7863,tc1t49y,0.0,0,6.514205932617188,80.97816467285156,129.01227,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,16.188926696777344,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7864,tc1t49z,0.0,0,6.514205932617188,80.97953796386719,125.439384,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,16.188926696777344,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7865,tc1t4b0,0.0,0,6.5045928955078125,80.98091125488281,117.42425,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,8.366107940673826,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7866,tc1t4b1,0.0,0,6.5045928955078125,80.98228454589844,120.17169,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,13.835251808166504,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7867,tc1t4b2,0.0,0,6.5059661865234375,80.98091125488281,116.39626,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,8.366107940673826,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7868,tc1t4b3,0.0,0,6.5059661865234375,80.98228454589844,117.63449,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,13.835251808166504,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7869,tc1t4b4,0.0,0,6.5045928955078125,80.98365783691406,120.79542,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,13.835251808166504,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7870,tc1t4b5,0.0,0,6.5045928955078125,80.98503112792969,123.71627,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,13.835251808166504,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7871,tc1t4b6,0.0,0,6.5059661865234375,80.98365783691406,118.51579,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,13.835251808166504,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7872,tc1t4b7,0.0,0,6.5059661865234375,80.98503112792969,120.401146,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,13.835251808166504,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7873,tc1t4b8,0.0,0,6.507339477539063,80.98091125488281,126.64106,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,8.366107940673826,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7874,tc1t4b9,0.0,0,6.507339477539063,80.98228454589844,115.87974,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,13.835251808166504,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7875,tc1t4bd,0.0,0,6.507339477539063,80.98365783691406,115.179695,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,13.835251808166504,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7876,tc1t4be,0.0,0,6.507339477539063,80.98503112792969,115.27496,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,13.835251808166504,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7877,tc1t4bh,0.0,0,6.5045928955078125,80.98640441894531,123.67115,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,13.835251808166504,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7878,tc1t4bj,0.0,0,6.5045928955078125,80.98777770996094,126.10181,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,13.835251808166504,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7879,tc1t4bk,0.0,0,6.5059661865234375,80.98640441894531,121.78048,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,13.835251808166504,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7880,tc1t4bm,0.0,0,6.5059661865234375,80.98777770996094,126.473564,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,13.835251808166504,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7881,tc1t4bn,0.0,0,6.5045928955078125,80.98915100097656,126.318306,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,13.835251808166504,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7882,tc1t4bp,0.0,0,6.5045928955078125,80.99052429199219,129.0516,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,22.290159225463867,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7883,tc1t4bq,0.0,0,6.5059661865234375,80.98915100097656,129.55092,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,13.835251808166504,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7884,tc1t4br,0.0,0,6.5059661865234375,80.99052429199219,129.67892,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,22.290159225463867,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7885,tc1t4bs,0.0,0,6.507339477539063,80.98640441894531,124.56208,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,13.835251808166504,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7886,tc1t4bt,0.0,0,6.507339477539063,80.98777770996094,125.60692,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,13.835251808166504,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7887,tc1t4bw,0.0,0,6.507339477539063,80.98915100097656,125.141556,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,13.835251808166504,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7888,tc1t4bx,0.0,0,6.507339477539063,80.99052429199219,129.27461,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,22.290159225463867,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7889,tc1t4c0,0.0,0,6.5100860595703125,80.98091125488281,122.02582,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,16.188926696777344,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7890,tc1t4c1,0.0,0,6.5100860595703125,80.98228454589844,117.32721,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,21.24121284484864,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7891,tc1t4c2,0.0,0,6.5114593505859375,80.98091125488281,120.05394,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,16.188926696777344,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7892,tc1t4c3,0.0,0,6.5114593505859375,80.98228454589844,120.43701,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,21.24121284484864,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7893,tc1t4c4,0.0,0,6.5100860595703125,80.98365783691406,117.94972,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,21.24121284484864,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7894,tc1t4c5,0.0,0,6.5100860595703125,80.98503112792969,115.59977,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,21.24121284484864,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7895,tc1t4c6,0.0,0,6.5114593505859375,80.98365783691406,124.34136,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,21.24121284484864,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
7896,tc1t4c7,0.0,0,6.5114593505859375,80.98503112792969,119.69373,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,21.24121284484864,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
