,EARFCN_DL,antenna_height,azimuth,tilt,Site_latitude,Site_longitude,building_count,total_road_length,elevation,NDVI,population_density,Geohash,RSRP,RSRQ,Cell_ID
10157,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,120.506775,1.0,16.10115,tc1tj0w,-16.637768,-3.7316575,Cell_144
10158,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,121.15975,1.0,16.10115,tc1tj0x,-16.637686,-3.7316537,Cell_144
10159,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,119.854515,1.0,14.35865,tc1tj10,-16.637604,-3.73165,Cell_144
10160,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,122.770256,1.0,14.35865,tc1tj11,-16.637526,-3.731646,Cell_144
10161,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,119.92794,1.0,14.35865,tc1tj12,-16.637438,-3.7316422,Cell_144
10162,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,119.552734,1.0,14.35865,tc1tj13,-16.63735,-3.7316387,Cell_144
10163,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,123.35789,1.0,19.884766,tc1tj14,-16.637274,-3.7316334,Cell_144
10164,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,116.00685,1.0,19.884766,tc1tj15,-16.637182,-3.7316313,Cell_144
10165,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,121.06621,1.0,19.884766,tc1tj16,-16.637106,-3.7316258,Cell_144
10166,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,117.59297,1.0,19.884766,tc1tj17,-16.637018,-3.7316222,Cell_144
10167,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,118.8,1.0,14.35865,tc1tj18,-16.636938,-3.7316191,Cell_144
10168,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,118.29105,1.0,14.35865,tc1tj19,-16.636854,-3.7316144,Cell_144
10169,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,117.696754,1.0,14.35865,tc1tj1b,-16.636772,-3.731611,Cell_144
10170,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,115.60026,1.0,14.35865,tc1tj1c,-16.63669,-3.7316077,Cell_144
10171,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,121.85291,1.0,19.884766,tc1tj1d,-16.636606,-3.731603,Cell_144
10172,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,120.74024,1.0,19.884766,tc1tj1e,-16.636524,-3.7315989,Cell_144
10173,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,117.20554,1.0,19.884766,tc1tj1f,-16.636438,-3.7315953,Cell_144
10174,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,118.55849,1.0,19.884766,tc1tj1g,-16.636354,-3.7315915,Cell_144
10175,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,114.72051,1.0,19.884766,tc1tj1h,-16.636274,-3.7315881,Cell_144
10176,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,117.13059,1.0,19.884766,tc1tj1j,-16.63619,-3.7315836,Cell_144
10177,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,115.01545,1.0,19.884766,tc1tj1k,-16.636106,-3.7315803,Cell_144
10178,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,113.51065,1.0,19.884766,tc1tj1m,-16.636019,-3.731576,Cell_144
10179,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,115.34645,1.0,19.884766,tc1tj1n,-16.635939,-3.7315714,Cell_144
10180,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,118.095276,1.0,19.884766,tc1tj1p,-16.63586,-3.7315679,Cell_144
10181,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,113.370155,1.0,19.884766,tc1tj1q,-16.63577,-3.7315645,Cell_144
10182,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,114.7765,1.0,19.884766,tc1tj1r,-16.635693,-3.7315607,Cell_144
10183,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,117.89265,1.0,19.884766,tc1tj1s,-16.635609,-3.7315557,Cell_144
10184,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,112.37381,1.0,19.884766,tc1tj1t,-16.635523,-3.7315524,Cell_144
10185,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,118.55479,1.0,19.884766,tc1tj1u,-16.635447,-3.7315478,Cell_144
10186,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,114.58609,1.0,19.884766,tc1tj1v,-16.635359,-3.7315445,Cell_144
10187,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,111.0966,1.0,19.884766,tc1tj1w,-16.635275,-3.7315412,Cell_144
10188,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,112.49136,1.0,19.884766,tc1tj1x,-16.635195,-3.7315366,Cell_144
10189,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,111.501,1.0,19.884766,tc1tj1y,-16.63511,-3.7315333,Cell_144
10190,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,109.94447,1.0,19.884766,tc1tj1z,-16.635025,-3.7315295,Cell_144
10191,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,132.21957,1.0,27.109848,tc1tj20,-16.63496,-3.7315223,Cell_144
10192,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,130.99207,1.0,27.109848,tc1tj21,-16.634876,-3.731518,Cell_144
10193,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,129.29381,1.0,27.109848,tc1tj22,-16.634789,-3.7315152,Cell_144
10194,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,131.18471,1.0,27.109848,tc1tj23,-16.634712,-3.7315106,Cell_144
10195,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,127.39278,1.0,27.109848,tc1tj24,-16.634626,-3.7315068,Cell_144
10196,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,119.70862,1.0,27.109848,tc1tj25,-16.634535,-3.7315047,Cell_144
10197,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,125.622314,1.0,27.109848,tc1tj26,-16.634459,-3.7315,Cell_144
10198,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,120.55236,1.0,27.109848,tc1tj27,-16.634369,-3.731496,Cell_144
10199,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,124.33293,1.0,27.109848,tc1tj28,-16.63429,-3.7314918,Cell_144
10200,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,124.555565,1.0,27.109848,tc1tj29,-16.63421,-3.7314875,Cell_144
10201,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,120.04616,1.0,27.109848,tc1tj2d,-16.634127,-3.7314847,Cell_144
10202,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,116.99299,1.0,27.109848,tc1tj2e,-16.63404,-3.7314816,Cell_144
10203,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,122.984505,1.0,27.109848,tc1tj2h,-16.63396,-3.7314765,Cell_144
10204,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,124.994675,1.0,27.109848,tc1tj2j,-16.633883,-3.7314723,Cell_144
10205,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,121.51556,1.0,27.109848,tc1tj2k,-16.633799,-3.7314687,Cell_144
10206,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,124.81737,1.0,27.109848,tc1tj2m,-16.63372,-3.7314644,Cell_144
10207,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,126.59482,1.0,19.135315,tc1tj2n,-16.633638,-3.731461,Cell_144
10208,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,123.07826,1.0,19.135315,tc1tj2p,-16.63355,-3.7314577,Cell_144
10209,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,127.22729,1.0,19.135315,tc1tj2q,-16.633474,-3.7314527,Cell_144
10210,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,123.333,1.0,19.135315,tc1tj2r,-16.633387,-3.7314496,Cell_144
10211,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,120.3084,1.0,27.109848,tc1tj2s,-16.633305,-3.7314453,Cell_144
10212,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,121.231705,1.0,27.109848,tc1tj2t,-16.633219,-3.7314413,Cell_144
10213,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,127.354126,1.0,19.135315,tc1tj2w,-16.633142,-3.731437,Cell_144
10214,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,122.515175,1.0,19.135315,tc1tj2x,-16.633059,-3.7314339,Cell_144
10215,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,124.50064,1.0,30.464516,tc1tj30,-16.632975,-3.731429,Cell_144
10216,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,116.56418,1.0,30.464516,tc1tj31,-16.632889,-3.731426,Cell_144
10217,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,122.2465,1.0,30.464516,tc1tj32,-16.63281,-3.7314217,Cell_144
10218,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,117.60638,1.0,30.464516,tc1tj33,-16.632725,-3.7314181,Cell_144
10219,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,120.14848,1.0,30.464516,tc1tj34,-16.632645,-3.7314143,Cell_144
10220,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,115.9371,1.0,30.464516,tc1tj35,-16.632559,-3.7314105,Cell_144
10221,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,115.214386,1.0,30.464516,tc1tj36,-16.632479,-3.7314072,Cell_144
10222,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,113.22751,1.0,30.464516,tc1tj37,-16.632391,-3.7314034,Cell_144
10223,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,118.87608,1.0,30.464516,tc1tj38,-16.632315,-3.7313986,Cell_144
10224,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,115.4807,1.0,30.464516,tc1tj39,-16.632227,-3.7313955,Cell_144
10225,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,113.575325,1.0,30.464516,tc1tj3b,-16.632145,-3.731392,Cell_144
10226,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,109.63179,1.0,30.464516,tc1tj3c,-16.63206,-3.7313879,Cell_144
10227,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,112.5043,1.0,30.464516,tc1tj3d,-16.63198,-3.731384,Cell_144
10228,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,112.136826,1.0,30.464516,tc1tj3e,-16.631897,-3.7313797,Cell_144
10229,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,110.286934,1.0,30.464516,tc1tj3f,-16.631813,-3.7313762,Cell_144
10230,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,114.33078,1.0,30.464516,tc1tj3g,-16.631735,-3.7313726,Cell_144
10231,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,122.81546,1.0,30.464516,tc1tj3h,-16.631662,-3.731367,Cell_144
10232,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,125.855,1.0,30.464516,tc1tj3j,-16.631578,-3.7313626,Cell_144
10233,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,115.41677,1.0,30.464516,tc1tj3k,-16.63149,-3.73136,Cell_144
10234,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,115.618744,1.0,30.464516,tc1tj3m,-16.631407,-3.7313569,Cell_144
10235,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,121.26399,1.0,47.905354,tc1tj3n,-16.63132,-3.7313507,Cell_144
10236,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,123.72895,1.0,47.905354,tc1tj3p,-16.631247,-3.7313468,Cell_144
10237,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,121.89562,1.0,47.905354,tc1tj3q,-16.63116,-3.731343,Cell_144
10238,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,124.78682,1.0,47.905354,tc1tj3r,-16.631079,-3.731338,Cell_144
10239,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,114.33359,1.0,30.464516,tc1tj3s,-16.630997,-3.7313366,Cell_144
10240,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,115.17392,1.0,30.464516,tc1tj3t,-16.65233,-3.7323816,Cell_144
10241,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,119.92532,1.0,30.464516,tc1tj3u,-16.652248,-3.732377,Cell_144
10242,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,122.172424,1.0,30.464516,tc1tj3v,-16.652166,-3.7323728,Cell_144
10243,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,121.97257,1.0,47.905354,tc1tj3w,-16.652079,-3.7323682,Cell_144
10244,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,124.59688,1.0,47.905354,tc1tj3x,-16.651997,-3.7323647,Cell_144
10245,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,120.966934,1.0,47.905354,tc1tj3y,-16.65191,-3.7323606,Cell_144
10246,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,122.505455,1.0,47.905354,tc1tj3z,-16.651827,-3.7323563,Cell_144
10247,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,115.14582,1.0,14.35865,tc1tj40,-16.651754,-3.7323542,Cell_144
10248,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,115.74913,1.0,14.35865,tc1tj41,-16.651669,-3.7323506,Cell_144
10249,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,112.303955,1.0,16.46508,tc1tj42,-16.651583,-3.7323468,Cell_144
10250,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,113.78352,1.0,16.46508,tc1tj43,-16.6515,-3.7323425,Cell_144
10251,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,112.69843,1.0,19.884766,tc1tj44,-16.651413,-3.732339,Cell_144
10252,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,117.26991,1.0,19.884766,tc1tj45,-16.651335,-3.732334,Cell_144
10253,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,111.42387,1.0,31.495468,tc1tj46,-16.651247,-3.7323303,Cell_144
10254,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,114.01871,1.0,31.495468,tc1tj47,-16.651163,-3.7323267,Cell_144
10255,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,110.231384,1.0,16.46508,tc1tj48,-16.651081,-3.732324,Cell_144
10256,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,110.263306,1.0,16.46508,tc1tj49,-16.651001,-3.73232,Cell_144
10257,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,112.62989,1.0,16.46508,tc1tj4b,-16.65092,-3.7323155,Cell_144
10258,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,112.2318,1.0,16.46508,tc1tj4c,-16.650837,-3.7323122,Cell_144
10259,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,110.02775,1.0,31.495468,tc1tj4d,-16.650747,-3.732308,Cell_144
10260,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,108.83566,1.0,31.495468,tc1tj4e,-16.650661,-3.732304,Cell_144
10261,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,110.2354,1.0,31.495468,tc1tj4f,-16.650581,-3.7323,Cell_144
10262,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,109.9566,1.0,31.495468,tc1tj4g,-16.6505,-3.7322962,Cell_144
10263,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,115.20047,1.0,19.884766,tc1tj4h,-16.650425,-3.732292,Cell_144
10264,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,115.41868,1.0,19.884766,tc1tj4j,-16.650343,-3.7322881,Cell_144
10265,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,112.18115,1.0,31.495468,tc1tj4k,-16.650246,-3.7322838,Cell_144
10266,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,114.80583,1.0,31.495468,tc1tj4m,-16.650171,-3.7322795,Cell_144
10267,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,109.551445,1.0,19.884766,tc1tj4n,-16.650087,-3.732277,Cell_144
10268,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,108.74414,1.0,19.884766,tc1tj4p,-16.650005,-3.7322726,Cell_144
10269,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,110.14044,1.0,31.495468,tc1tj4q,-16.649918,-3.7322688,Cell_144
10270,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,108.341324,1.0,31.495468,tc1tj4r,-16.649834,-3.7322643,Cell_144
10271,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,107.59958,1.0,31.495468,tc1tj4s,-16.64975,-3.7322614,Cell_144
10272,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,110.084404,1.0,31.495468,tc1tj4t,-16.649668,-3.732257,Cell_144
10273,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,109.81096,1.0,31.495468,tc1tj4u,-16.649586,-3.7322536,Cell_144
10274,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,106.8698,1.0,31.495468,tc1tj4v,-16.649502,-3.7322497,Cell_144
10275,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,110.560234,1.0,31.495468,tc1tj4w,-16.64942,-3.7322452,Cell_144
10276,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,107.84007,1.0,31.495468,tc1tj4x,-16.649338,-3.7322412,Cell_144
10277,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,108.788734,1.0,31.495468,tc1tj4y,-16.649256,-3.7322376,Cell_144
10278,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,107.341034,1.0,31.495468,tc1tj4z,-16.64917,-3.7322333,Cell_144
10279,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,112.20463,1.0,16.46508,tc1tj50,-16.649094,-3.7322302,Cell_144
10280,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,112.0683,1.0,16.46508,tc1tj51,-16.649015,-3.7322257,Cell_144
10281,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,115.58975,1.0,16.46508,tc1tj52,-16.648935,-3.7322211,Cell_144
10282,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,112.25199,1.0,16.46508,tc1tj53,-16.648848,-3.7322173,Cell_144
10283,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,110.66192,1.0,31.495468,tc1tj54,-16.64876,-3.7322135,Cell_144
10284,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,110.11571,1.0,31.495468,tc1tj55,-16.64868,-3.73221,Cell_144
10285,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,109.72273,1.0,31.495468,tc1tj56,-16.6486,-3.7322056,Cell_144
10286,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,114.33246,1.0,31.495468,tc1tj57,-16.648512,-3.7322016,Cell_144
10287,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,118.58353,1.0,16.46508,tc1tj58,-16.648443,-3.7321973,Cell_144
10288,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,113.124176,1.0,16.46508,tc1tj59,-16.648355,-3.7321944,Cell_144
10289,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,118.16765,1.0,25.477985,tc1tj5b,-16.648272,-3.7321894,Cell_144
10290,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,114.44099,1.0,25.477985,tc1tj5c,-16.64819,-3.732186,Cell_144
10291,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,113.51239,1.0,31.495468,tc1tj5d,-16.648104,-3.732182,Cell_144
10292,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,119.28319,1.0,31.495468,tc1tj5e,-16.648024,-3.7321775,Cell_144
10293,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,115.7863,1.0,41.48257,tc1tj5f,-16.647934,-3.7321742,Cell_144
10294,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,118.10102,1.0,41.48257,tc1tj5g,-16.647858,-3.7321696,Cell_144
10295,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,109.44792,1.0,31.495468,tc1tj5h,-16.64777,-3.7321668,Cell_144
10296,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,106.34655,1.0,31.495468,tc1tj5j,-16.647686,-3.7321637,Cell_144
10297,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,110.127144,1.0,31.495468,tc1tj5k,-16.647606,-3.732159,Cell_144
10298,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,107.062355,1.0,31.495468,tc1tj5m,-16.647522,-3.7321556,Cell_144
10299,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,107.689285,1.0,31.495468,tc1tj5n,-16.647444,-3.732151,Cell_144
10300,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,106.92217,1.0,31.495468,tc1tj5p,-16.647356,-3.732148,Cell_144
10301,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,105.93293,1.0,31.495468,tc1tj5q,-16.647272,-3.7321439,Cell_144
10302,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,105.310715,1.0,31.495468,tc1tj5r,-16.647194,-3.7321393,Cell_144
10303,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,112.51014,1.0,31.495468,tc1tj5s,-16.647114,-3.7321353,Cell_144
10304,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,112.16689,1.0,31.495468,tc1tj5t,-16.647034,-3.7321315,Cell_144
10305,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,114.367165,1.0,41.48257,tc1tj5u,-16.646946,-3.7321267,Cell_144
10306,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,112.49302,1.0,41.48257,tc1tj5v,-16.646862,-3.732123,Cell_144
10307,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,107.25232,1.0,31.495468,tc1tj5w,-16.64678,-3.73212,Cell_144
10308,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,111.03334,1.0,31.495468,tc1tj5x,-16.6467,-3.7321157,Cell_144
10309,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,109.50163,1.0,41.48257,tc1tj5y,-16.646612,-3.7321117,Cell_144
