Cell_ID,Cell Name,RSRP,RSRQ,Geohash,EARFCN_DL,Latitude_of_MDT,Longitude_of_MDT,MR_Count,Site ID,Site Name (from MAIN DATA),Cell ID,Antenna Height,Azimuth,E Tilt,M Tilt,Tilt,Latitude_of_Site,Longitude_of_Site,MDT height from MSL,Site height from MSL,Height Difference,Horizontal Distance,Angle_from_North,Azimuth_to_nearest_5_degrees,Reduced_Amount,Normalized_Azimuth,Latitude_Difference,Longitude_Difference,name,name:en,highway,surface,smoothness,width,lanes,oneway,bridge,layer,source,name:si,name:ta,osm_id,osm_type,Road_Coverage,Population_Density,NDVI,Building_Density
5262356,Nawala_South-CM0451-H_2A,-85,-13,tc0z1usr,1650,6.881419,79.887706,1,CM0451,Nawala_South,L18_11,24,30,3,1,4,6.882371,79.887399,13,9,4,0.111150429,162.2472226,30,0,30,-0.000952,0.000307,Wijayaba Mawatha,,tertiary,asphalt,good,6.5,,,,,,,,25298987,ways_line,1,5920.473633,0.380010694,23
5262356,Nawala_South-CM0451-H_2A,-85,-13,tc0z1usr,1650,6.881419,79.887706,1,CM0451,Nawala_South,L18_11,24,30,3,1,4,6.882371,79.887399,13,9,4,0.111150429,162.2472226,30,0,30,-0.000952,0.000307,,,residential,,,,,,,,,,,53167239,ways_line,1,5920.473633,0.380010694,23
5262356,Nawala_South-CM0451-H_2A,-85,-13,tc0z1usr,1650,6.881419,79.887706,1,CM0451,Nawala_South,L18_11,24,30,3,1,4,6.882371,79.887399,13,9,4,0.111150429,162.2472226,30,0,30,-0.000952,0.000307,,,residential,,,,,,,,,,,53789169,ways_line,1,5920.473633,0.380010694,23
5262356,Nawala_South-CM0451-H_2A,-53.4,-7.7,tc0z1vjw,1650,6.884117,79.889337,8,CM0451,Nawala_South,L18_11,24,30,3,1,4,6.882371,79.887399,10,9,1,0.288901756,47.77710159,30,0,30,0.001746,0.001938,Temple Road,,residential,asphalt,,,,,,,,,,23604729,ways_line,1,4811.815918,0.380010694,8
5344259,Polgasowita-CM0092-H_C,-76.5,-11,tc0yee9f,1650,6.787171,79.96095,26,CM0092,Polgasowita,L18_3,60,300,3,2,5,6.785717,79.96557,14,9,5,0.535129146,287.5857252,300,270,30,0.001454,-0.00462,Shramadana Mawatha,,residential,asphalt,,,1,,,,,,,377043694,ways_line,1,2577.317383,0,1
5344259,Polgasowita-CM0092-H_C,-76.5,-11,tc0yee9f,1650,6.787171,79.96095,26,CM0092,Polgasowita,L18_3,60,300,3,2,5,6.785717,79.96557,14,9,5,0.535129146,287.5857252,300,270,30,0.001454,-0.00462,Colombo - Horana Road,,primary,asphalt,,,2,yes,,,,,,756120167,ways_line,1,2577.317383,0,1
5344259,Polgasowita-CM0092-H_C,-76.62,-10.85,tc0yeee4,1650,6.787171,79.962944,29,CM0092,Polgasowita,L18_3,60,300,3,2,5,6.785717,79.96557,6,9,3,0.331981546,299.1442217,300,270,30,0.001454,-0.002626,Colombo - Horana Road,,primary,asphalt,,,2,yes,,,,,,756137249,ways_line,1,2577.317383,0.380010694,1
5344259,Polgasowita-CM0092-H_C,-76.62,-10.85,tc0yeee4,1650,6.787171,79.962944,29,CM0092,Polgasowita,L18_3,60,300,3,2,5,6.785717,79.96557,6,9,3,0.331981546,299.1442217,300,270,30,0.001454,-0.002626,Colombo - Horana Road,,primary,asphalt,,,2,yes,yes,1,,,,756137248,ways_line,1,2577.317383,0.380010694,1
5344259,Polgasowita-CM0092-H_C,-76.62,-10.85,tc0yeee4,1650,6.787171,79.962944,29,CM0092,Polgasowita,L18_3,60,300,3,2,5,6.785717,79.96557,6,9,3,0.331981546,299.1442217,300,270,30,0.001454,-0.002626,Colombo - Horana Road,,primary,asphalt,,,2,yes,,,,,,756120166,ways_line,1,2577.317383,0.380010694,1
5344259,Polgasowita-CM0092-H_C,-76.62,-10.85,tc0yeee4,1650,6.787171,79.962944,29,CM0092,Polgasowita,L18_3,60,300,3,2,5,6.785717,79.96557,6,9,3,0.331981546,299.1442217,300,270,30,0.001454,-0.002626,Colombo - Horana Road,,primary,asphalt,,,2,yes,yes,1,,,,756137247,ways_line,1,2577.317383,0.380010694,1
5344259,Polgasowita-CM0092-H_C,-76.62,-10.85,tc0yeee4,1650,6.787171,79.962944,29,CM0092,Polgasowita,L18_3,60,300,3,2,5,6.785717,79.96557,6,9,3,0.331981546,299.1442217,300,270,30,0.001454,-0.002626,,,residential,,,,,,,,,,,482785462,ways_line,1,2577.317383,0.380010694,1
5344259,Polgasowita-CM0092-H_C,-76.62,-10.85,tc0yeee4,1650,6.787171,79.962944,29,CM0092,Polgasowita,L18_3,60,300,3,2,5,6.785717,79.96557,6,9,3,0.331981546,299.1442217,300,270,30,0.001454,-0.002626,Colombo - Horana Road,,primary,asphalt,,,2,yes,,,,,,756120167,ways_line,1,2577.317383,0.380010694,1
5344259,Polgasowita-CM0092-H_C,-91,-13,tc0ye7zs,1650,6.788969,79.957868,7,CM0092,Polgasowita,L18_3,60,300,3,2,5,6.785717,79.96557,24,9,15,0.924107704,293.0360408,300,270,30,0.003252,-0.007702,Pasal Mawatha,,residential,,,,,,,,,පාසල් මාවත,,203684576,ways_line,1,2577.317383,0.250003815,6
5344259,Polgasowita-CM0092-H_C,-91,-13,tc0ye7zs,1650,6.788969,79.957868,7,CM0092,Polgasowita,L18_3,60,300,3,2,5,6.785717,79.96557,24,9,15,0.924107704,293.0360408,300,270,30,0.003252,-0.007702,,,residential,,,,,,,,,හතරවන පටුමග,,367916385,ways_line,1,2577.317383,0.250003815,6
5344259,Polgasowita-CM0092-H_C,-91,-13,tc0ye7zs,1650,6.788969,79.957868,7,CM0092,Polgasowita,L18_3,60,300,3,2,5,6.785717,79.96557,24,9,15,0.924107704,293.0360408,300,270,30,0.003252,-0.007702,,,residential,,,,,,,,,,,203684574,ways_line,1,2577.317383,0.250003815,6
5344259,Polgasowita-CM0092-H_C,-91,-13,tc0ye7zs,1650,6.788969,79.957868,7,CM0092,Polgasowita,L18_3,60,300,3,2,5,6.785717,79.96557,24,9,15,0.924107704,293.0360408,300,270,30,0.003252,-0.007702,Colombo - Horana Road,,primary,asphalt,,,2,yes,,,,,,756120167,ways_line,1,2577.317383,0.250003815,6
5344259,Polgasowita-CM0092-H_C,-91,-13,tc0ye7zs,1650,6.788969,79.957868,7,CM0092,Polgasowita,L18_3,60,300,3,2,5,6.785717,79.96557,24,9,15,0.924107704,293.0360408,300,270,30,0.003252,-0.007702,,,residential,,,,,,,,,,,482785610,ways_line,1,2577.317383,0.250003815,6
5423401,Battaramulla_South-CM0416-B_B,0,0,tc0z4rxb,3750,6.896708,79.914538,0,CM0416,Battaramulla_South,L9_2,21,170,4,0,4,6.897222,79.914722,5,5,0,0.060656174,199.5645235,170,90,80,-0.000514,-0.000184,Parliament Road,,primary,asphalt,excellent,,4,,,,,,,23813397,ways_line,1,3591.859131,0.440009147,6
5427242,Battaramulla_West-CM0246-B_C,-30.44,-3.56,tc0z62w7,3750,6.902823,79.912181,4,CM0246,Battaramulla_West,L9_3,21,260,6,0,6,6.902235,79.914408,6,10,4,0.254382318,284.8937433,260,180,80,0.000588,-0.002227,New Kandy Road,,primary,asphalt,,,2,yes,,,,,,382974136,ways_line,1,3106.808838,0,3
5427242,Battaramulla_West-CM0246-B_C,-30.44,-3.56,tc0z62w7,3750,6.902823,79.912181,4,CM0246,Battaramulla_West,L9_3,21,260,6,0,6,6.902235,79.914408,6,10,4,0.254382318,284.8937433,260,180,80,0.000588,-0.002227,New Kandy Road,,primary,asphalt,,,2,yes,,,,,,382974111,ways_line,1,3106.808838,0,3
5431818,Habarakada-CM0195-P_A,-105.6,-11.9,tc0zhdy0,525,6.870628,80.010988,130,CM0195,Habarakada,L21_1,27,20,3,0,3,6.864846,80.011537,28,29,1,0.645779462,354.6147566,20,0,20,0.005782,-0.000549,,,residential,,,,,,,,,,,1245199778,ways_line,1,3058.071533,0.380010694,1
5498666,Korathota-CM0345-B_C,-110,-12,tc0zk0kf,3750,6.901204,79.987057,1,CM0345,Korathota,L9_3,50,200,5,0,5,6.909353,79.996851,21,33,12,1.410651695,230.0335587,200,180,20,-0.008149,-0.009794,,,,,,,,,,,,,,,,0,1518.541504,0.690012991,1
5498666,Korathota-CM0345-B_C,0,0,tc0zk30g,3750,6.905521,79.992496,0,CM0345,Korathota,L9_3,50,200,5,0,5,6.909353,79.996851,8,33,25,0.642394249,228.4483607,200,180,20,-0.003832,-0.004355,M.D.H Jayawardana Road,,tertiary,asphalt,,,,,,,,,,98310025,ways_line,1,1748.085693,0,1
5498666,Korathota-CM0345-B_C,0,0,tc0zk3cf,3750,6.909478,79.994128,0,CM0345,Korathota,L9_3,50,200,5,0,5,6.909353,79.996851,15,33,18,0.300906033,272.6476962,200,180,20,0.000125,-0.002723,Welihinthuduwa Road,,unclassified,,,,,,,,,,,377688406,ways_line,1,2009.649292,0.059998475,1
5498666,Korathota-CM0345-B_C,0,0,tc0zk3cf,3750,6.909478,79.994128,0,CM0345,Korathota,L9_3,50,200,5,0,5,6.909353,79.996851,15,33,18,0.300906033,272.6476962,200,180,20,0.000125,-0.002723,,,residential,,,,,,,,,,,632064128,ways_line,1,2009.649292,0.059998475,1
5498666,Korathota-CM0345-B_C,0,0,tc0zk3cf,3750,6.909478,79.994128,0,CM0345,Korathota,L9_3,50,200,5,0,5,6.909353,79.996851,15,33,18,0.300906033,272.6476962,200,180,20,0.000125,-0.002723,,,residential,,,,,,,,,,,1263621671,ways_line,1,2009.649292,0.059998475,1
5498666,Korathota-CM0345-B_C,0,0,tc0zk3cf,3750,6.909478,79.994128,0,CM0345,Korathota,L9_3,50,200,5,0,5,6.909353,79.996851,15,33,18,0.300906033,272.6476962,200,180,20,0.000125,-0.002723,M.D.H Jayawardana Road,,tertiary,asphalt,intermediate,,,,,,,,,724198122,ways_line,1,2009.649292,0.059998475,1
5499136,Thalahena_South-CM0349-H_A,-51.71,-8.71,tc0z6bsj,1650,6.903183,79.931036,4,CM0349,Thalahena_South,L18_1,21,30,5,2,7,6.90176,79.9318,19,20,1,0.179303141,331.9423157,30,0,30,0.001423,-0.000764,Udaya Pura,,residential,asphalt,,,,,,,,,,308045744,ways_line,1,6041.713379,0.130006865,10
5499136,Thalahena_South-CM0349-H_A,-51.71,-8.71,tc0z6bsj,1650,6.903183,79.931036,4,CM0349,Thalahena_South,L18_1,21,30,5,2,7,6.90176,79.9318,19,20,1,0.179303141,331.9423157,30,0,30,0.001423,-0.000764,,,living_street,,,,,,,,,,,469602676,ways_line,1,6041.713379,0.130006865,10
5499136,Thalahena_South-CM0349-H_A,-51.71,-8.71,tc0z6bsj,1650,6.903183,79.931036,4,CM0349,Thalahena_South,L18_1,21,30,5,2,7,6.90176,79.9318,19,20,1,0.179303141,331.9423157,30,0,30,0.001423,-0.000764,,,residential,,,,,,,,,,,1246747685,ways_line,1,6041.713379,0.130006865,10
5499136,Thalahena_South-CM0349-H_A,-51.71,-8.71,tc0z6bsj,1650,6.903183,79.931036,4,CM0349,Thalahena_South,L18_1,21,30,5,2,7,6.90176,79.9318,19,20,1,0.179303141,331.9423157,30,0,30,0.001423,-0.000764,,,living_street,,,,,,,,,,,469602675,ways_line,1,6041.713379,0.130006865,10
5499136,Thalahena_South-CM0349-H_A,-51.71,-8.71,tc0z6bsj,1650,6.903183,79.931036,4,CM0349,Thalahena_South,L18_1,21,30,5,2,7,6.90176,79.9318,19,20,1,0.179303141,331.9423157,30,0,30,0.001423,-0.000764,,,unclassified,,,,,,,,,,,857579314,ways_line,1,6041.713379,0.130006865,10
5499136,Thalahena_South-CM0349-H_A,-51.71,-8.71,tc0z6bsj,1650,6.903183,79.931036,4,CM0349,Thalahena_South,L18_1,21,30,5,2,7,6.90176,79.9318,19,20,1,0.179303141,331.9423157,30,0,30,0.001423,-0.000764,,,residential,,,,,,,,,,,370328054,ways_line,1,6041.713379,0.130006865,10
5499136,Thalahena_South-CM0349-H_A,-51.71,-8.71,tc0z6bsj,1650,6.903183,79.931036,4,CM0349,Thalahena_South,L18_1,21,30,5,2,7,6.90176,79.9318,19,20,1,0.179303141,331.9423157,30,0,30,0.001423,-0.000764,,,residential,,,,,,,,,,,370328077,ways_line,1,6041.713379,0.130006865,10
5499136,Thalahena_South-CM0349-H_A,-101,-13.33,tc0z6bv5,1650,6.904082,79.932668,3,CM0349,Thalahena_South,L18_1,21,30,5,2,7,6.90176,79.9318,7,20,13,0.275400558,20.36013834,30,0,30,0.002322,0.000868,,,living_street,,,,,,,,,,,306012524,ways_line,1,6418.896484,0.190005347,23
5499136,Thalahena_South-CM0349-H_A,-101,-13.33,tc0z6bv5,1650,6.904082,79.932668,3,CM0349,Thalahena_South,L18_1,21,30,5,2,7,6.90176,79.9318,7,20,13,0.275400558,20.36013834,30,0,30,0.002322,0.000868,,,residential,unpaved,,,,,,,,,,308046598,ways_line,1,6418.896484,0.190005347,23
5499136,Thalahena_South-CM0349-H_A,-101,-13.33,tc0z6bv5,1650,6.904082,79.932668,3,CM0349,Thalahena_South,L18_1,21,30,5,2,7,6.90176,79.9318,7,20,13,0.275400558,20.36013834,30,0,30,0.002322,0.000868,,,residential,unpaved,,,,,,,,,,308046841,ways_line,1,6418.896484,0.190005347,23
5500026,Horahena-CM0360-P_4C,-100.18,-14.36,tc0z5gw0,525,6.874764,79.977811,11,CM0360,Horahena,L21_3333,60,310,6,1,7,6.868463,79.975348,10,32,22,0.751550464,21.2102125,310,270,40,0.006301,0.002463,Outer Circular Highway,,motorway,asphalt,,,2,yes,,,,පිටත වටරවුම් මාර්ගය,,265393180,ways_line,1,3246.415283,0.190005347,1
5500026,Horahena-CM0360-P_4C,-100.18,-14.36,tc0z5gw0,525,6.874764,79.977811,11,CM0360,Horahena,L21_3333,60,310,6,1,7,6.868463,79.975348,10,32,22,0.751550464,21.2102125,310,270,40,0.006301,0.002463,Outer Circular Highway,,motorway,asphalt,,,2,yes,,,,පිටත වටරවුම් මාර්ගය,,265378267,ways_line,1,3246.415283,0.190005347,1
5500026,Horahena-CM0360-P_4C,0,0,tc0z5unw,525,6.878542,79.978717,0,CM0360,Horahena,L21_3333,60,310,6,1,7,6.868463,79.975348,12,32,20,1.180834818,18.35858264,310,270,40,0.010079,0.003369,,,residential,,,,,,,,,,,881149103,ways_line,1,3246.415283,0.800015271,1
5500026,Horahena-CM0360-P_4C,0,0,tc0z5unw,525,6.878542,79.978717,0,CM0360,Horahena,L21_3333,60,310,6,1,7,6.868463,79.975348,12,32,20,1.180834818,18.35858264,310,270,40,0.010079,0.003369,,,residential,,,,,,,,,,,254006948,ways_line,1,3246.415283,0.800015271,1
5500026,Horahena-CM0360-P_4C,-53.33,-8.33,tc0z5um3,525,6.879081,79.976904,6,CM0360,Horahena,L21_3333,60,310,6,1,7,6.868463,79.975348,10,32,22,1.193098142,8.277804949,310,270,40,0.010618,0.001556,Outer Circular Highway,,motorway,asphalt,,,2,yes,,,,පිටත වටරවුම් මාර්ගය,,265393180,ways_line,1,3246.415283,0.800015271,1
5500026,Horahena-CM0360-P_4C,-53.33,-8.33,tc0z5um3,525,6.879081,79.976904,6,CM0360,Horahena,L21_3333,60,310,6,1,7,6.868463,79.975348,10,32,22,1.193098142,8.277804949,310,270,40,0.010618,0.001556,Outer Circular Highway,,motorway,asphalt,,,2,yes,,,,පිටත වටරවුම් මාර්ගය,,265378267,ways_line,1,3246.415283,0.800015271,1
5500026,Horahena-CM0360-P_4C,-75.56,-10.69,tc0z5umr,525,6.88016,79.976904,14,CM0360,Horahena,L21_3333,60,310,6,1,7,6.868463,79.975348,7,32,25,1.311941152,7.523377268,310,270,40,0.011697,0.001556,Outer Circular Highway,,motorway,asphalt,,,2,yes,,,,පිටත වටරවුම් මාර්ගය,,265393180,ways_line,1,3246.415283,0.800015271,8
5500026,Horahena-CM0360-P_4C,-75.56,-10.69,tc0z5umr,525,6.88016,79.976904,14,CM0360,Horahena,L21_3333,60,310,6,1,7,6.868463,79.975348,7,32,25,1.311941152,7.523377268,310,270,40,0.011697,0.001556,Outer Circular Highway,,motorway,asphalt,,,2,yes,,,,පිටත වටරවුම් මාර්ගය,,265378267,ways_line,1,3246.415283,0.800015271,8
5500026,Horahena-CM0360-P_4C,-96.11,-14.56,tc0z5uvn,525,6.882678,79.976542,9,CM0360,Horahena,L21_3333,60,310,6,1,7,6.868463,79.975348,7,32,25,1.586122373,4.766892534,310,270,40,0.014215,0.001194,,,motorway_link,asphalt,,,2,yes,,,,,,450041480,ways_line,1,3246.415283,0,2
5500026,Horahena-CM0360-P_4C,-96.11,-14.56,tc0z5uvn,525,6.882678,79.976542,9,CM0360,Horahena,L21_3333,60,310,6,1,7,6.868463,79.975348,7,32,25,1.586122373,4.766892534,310,270,40,0.014215,0.001194,Outer Circular Highway,,motorway,asphalt,,,2,yes,,,,පිටත වටරවුම් මාර්ගය,,265562102,ways_line,1,3246.415283,0,2
5500026,Horahena-CM0360-P_4C,-96.11,-14.56,tc0z5uvn,525,6.882678,79.976542,9,CM0360,Horahena,L21_3333,60,310,6,1,7,6.868463,79.975348,7,32,25,1.586122373,4.766892534,310,270,40,0.014215,0.001194,Outer Circular Highway,,motorway,asphalt,,,2,yes,,,,පිටත වටරවුම් මාර්ගය,,265378267,ways_line,1,3246.415283,0,2
5500026,Horahena-CM0360-P_4C,-96.11,-14.56,tc0z5uvn,525,6.882678,79.976542,9,CM0360,Horahena,L21_3333,60,310,6,1,7,6.868463,79.975348,7,32,25,1.586122373,4.766892534,310,270,40,0.014215,0.001194,,,motorway_link,asphalt,,,2,yes,,,,,,354591893,ways_line,1,3246.415283,0,2
5500026,Horahena-CM0360-P_4C,-61.5,-7.88,tc0z5vj5,525,6.883578,79.976542,5,CM0360,Horahena,L21_3333,60,310,6,1,7,6.868463,79.975348,9,32,23,1.685872144,4.484240687,310,270,40,0.015115,0.001194,Malabe - Athurugiriya Road,,primary,asphalt,good,,2,,yes,1,,,,265562107,ways_line,1,3311.569336,0,1
5500026,Horahena-CM0360-P_4C,-61.5,-7.88,tc0z5vj5,525,6.883578,79.976542,5,CM0360,Horahena,L21_3333,60,310,6,1,7,6.868463,79.975348,9,32,23,1.685872144,4.484240687,310,270,40,0.015115,0.001194,,,motorway_link,asphalt,,,3,yes,,,,,,354591891,ways_line,1,3311.569336,0,1
5500026,Horahena-CM0360-P_4C,-61.5,-7.88,tc0z5vj5,525,6.883578,79.976542,5,CM0360,Horahena,L21_3333,60,310,6,1,7,6.868463,79.975348,9,32,23,1.685872144,4.484240687,310,270,40,0.015115,0.001194,Outer Circular Highway,,motorway,asphalt,,,2,yes,,,,පිටත වටරවුම් මාර්ගය,,265562102,ways_line,1,3311.569336,0,1
5500026,Horahena-CM0360-P_4C,-61.5,-7.88,tc0z5vj5,525,6.883578,79.976542,5,CM0360,Horahena,L21_3333,60,310,6,1,7,6.868463,79.975348,9,32,23,1.685872144,4.484240687,310,270,40,0.015115,0.001194,Outer Circular Highway,,motorway,asphalt,,,2,yes,,,,පිටත වටරවුම් මාර්ගය,,265378267,ways_line,1,3311.569336,0,1
5500026,Horahena-CM0360-P_4C,-61.5,-7.88,tc0z5vj5,525,6.883578,79.976542,5,CM0360,Horahena,L21_3333,60,310,6,1,7,6.868463,79.975348,9,32,23,1.685872144,4.484240687,310,270,40,0.015115,0.001194,,,motorway_link,asphalt,,,,yes,,,,,,450041481,ways_line,1,3311.569336,0,1
5500026,Horahena-CM0360-P_4C,-77.94,-10.94,tc0z5vjj,525,6.883938,79.976542,15,CM0360,Horahena,L21_3333,60,310,6,1,7,6.868463,79.975348,9,32,23,1.72578261,4.380329837,310,270,40,0.015475,0.001194,Malabe - Athurugiriya Road,,primary,asphalt,good,,2,,yes,1,,,,265562107,ways_line,1,3311.569336,0,1
5500026,Horahena-CM0360-P_4C,-77.94,-10.94,tc0z5vjj,525,6.883938,79.976542,15,CM0360,Horahena,L21_3333,60,310,6,1,7,6.868463,79.975348,9,32,23,1.72578261,4.380329837,310,270,40,0.015475,0.001194,,,motorway_link,asphalt,,,3,yes,,,,,,354591891,ways_line,1,3311.569336,0,1
5500026,Horahena-CM0360-P_4C,-77.94,-10.94,tc0z5vjj,525,6.883938,79.976542,15,CM0360,Horahena,L21_3333,60,310,6,1,7,6.868463,79.975348,9,32,23,1.72578261,4.380329837,310,270,40,0.015475,0.001194,Outer Circular Highway,,motorway,asphalt,,,2,yes,,,,පිටත වටරවුම් මාර්ගය,,265562102,ways_line,1,3311.569336,0,1
5500026,Horahena-CM0360-P_4C,-77.94,-10.94,tc0z5vjj,525,6.883938,79.976542,15,CM0360,Horahena,L21_3333,60,310,6,1,7,6.868463,79.975348,9,32,23,1.72578261,4.380329837,310,270,40,0.015475,0.001194,Outer Circular Highway,,motorway,asphalt,,,2,yes,,,,පිටත වටරවුම් මාර්ගය,,265378267,ways_line,1,3311.569336,0,1
5500026,Horahena-CM0360-P_4C,-77.94,-10.94,tc0z5vjj,525,6.883938,79.976542,15,CM0360,Horahena,L21_3333,60,310,6,1,7,6.868463,79.975348,9,32,23,1.72578261,4.380329837,310,270,40,0.015475,0.001194,,,motorway_link,asphalt,,,,yes,,,,,,450041481,ways_line,1,3311.569336,0,1
5500496,Maradana_South-CM0387-P_A,-67.96,-9,tc0z3mv2,525,6.931062,79.867038,28,CM0387,Maradana_South,L21_1,18,40,6,1,7,6.931263,79.86524,5,13,8,0.199721877,96.42512131,40,0,40,-0.000201,0.001798,,,residential,,,,,,,,,,,223115525,ways_line,1,22858.91406,0.310002297,6
5500496,Maradana_South-CM0387-P_A,-67.96,-9,tc0z3mv2,525,6.931062,79.867038,28,CM0387,Maradana_South,L21_1,18,40,6,1,7,6.931263,79.86524,5,13,8,0.199721877,96.42512131,40,0,40,-0.000201,0.001798,,,residential,,,,,,,,,,,556014494,ways_line,1,22858.91406,0.310002297,6
5500496,Maradana_South-CM0387-P_A,-67.96,-9,tc0z3mv2,525,6.931062,79.867038,28,CM0387,Maradana_South,L21_1,18,40,6,1,7,6.931263,79.86524,5,13,8,0.199721877,96.42512131,40,0,40,-0.000201,0.001798,,,residential,,,,,,,,,,,355232832,ways_line,1,22858.91406,0.310002297,6
5500496,Maradana_South-CM0387-P_A,-67.96,-9,tc0z3mv2,525,6.931062,79.867038,28,CM0387,Maradana_South,L21_1,18,40,6,1,7,6.931263,79.86524,5,13,8,0.199721877,96.42512131,40,0,40,-0.000201,0.001798,H. R. Jothipala Mawatha,,residential,,,,,,,,,,,556014500,ways_line,1,22858.91406,0.310002297,6
5500496,Maradana_South-CM0387-P_A,-77.55,-10.53,tc0z3qh3,525,6.932681,79.865587,89,CM0387,Maradana_South,L21_1,18,40,6,1,7,6.931263,79.86524,9,13,4,0.162259998,13.65391049,40,0,40,0.001418,0.000347,Panchikawatte Road,,trunk,asphalt,,,4,yes,,,,,,350014239,ways_line,1,22858.91406,0.500007629,29
5503744,Kelanitissa_North-CM0518-H_A,-62.39,-9.04,tc0z9d50,1650,6.954444,79.875015,36,CM0518,Kelanitissa_North,L18_1,12,20,3,0,3,6.953031,79.874325,10,11,1,0.174604029,25.86085197,20,0,20,0.001413,0.00069,,,trunk_link,,,,,,,,,,,528448213,ways_line,1,14066.53125,0.740016758,32
5503744,Kelanitissa_North-CM0518-H_A,-62.39,-9.04,tc0z9d50,1650,6.954444,79.875015,36,CM0518,Kelanitissa_North,L18_1,12,20,3,0,3,6.953031,79.874325,10,11,1,0.174604029,25.86085197,20,0,20,0.001413,0.00069,Sirimavo Bandaranaike Avenue,,residential,,,,,yes,,,,,,325845920,ways_line,1,14066.53125,0.740016758,32
5507410,Dias_Place-CM0594-P_C,-70.96,-9.77,tc0z3nsp,525,6.936458,79.854166,215,CM0594,Dias_Place,L21_3,18,200,8,0,8,6.936607,79.855997,15,10,5,0.20278564,265.3136924,200,180,20,-0.000149,-0.001831,Bodhiraja Road,,tertiary,asphalt,,,,,,,,,,48807868,ways_line,1,13565.39844,0.740016758,4
5507410,Dias_Place-CM0594-P_C,-70.96,-9.77,tc0z3nsp,525,6.936458,79.854166,215,CM0594,Dias_Place,L21_3,18,200,8,0,8,6.936607,79.855997,15,10,5,0.20278564,265.3136924,200,180,20,-0.000149,-0.001831,Prince Street,,residential,,,,,yes,,,,,,10548335,ways_line,1,13565.39844,0.740016758,4
5507410,Dias_Place-CM0594-P_C,-70.96,-9.77,tc0z3nsp,525,6.936458,79.854166,215,CM0594,Dias_Place,L21_3,18,200,8,0,8,6.936607,79.855997,15,10,5,0.20278564,265.3136924,200,180,20,-0.000149,-0.001831,Bodhiraja Road,,tertiary,asphalt,,,,,,,,,,175791245,ways_line,1,13565.39844,0.740016758,4
5507410,Dias_Place-CM0594-P_C,-70.96,-9.77,tc0z3nsp,525,6.936458,79.854166,215,CM0594,Dias_Place,L21_3,18,200,8,0,8,6.936607,79.855997,15,10,5,0.20278564,265.3136924,200,180,20,-0.000149,-0.001831,5th Cross Street,,tertiary,asphalt,,,,yes,,,,,,10548344,ways_line,1,13565.39844,0.740016758,4
5507410,Dias_Place-CM0594-P_C,-70.96,-9.77,tc0z3nsp,525,6.936458,79.854166,215,CM0594,Dias_Place,L21_3,18,200,8,0,8,6.936607,79.855997,15,10,5,0.20278564,265.3136924,200,180,20,-0.000149,-0.001831,,,service,,,,,,,,,,,1164305308,ways_line,1,13565.39844,0.740016758,4
5507410,Dias_Place-CM0594-P_C,-70.96,-9.77,tc0z3nsp,525,6.936458,79.854166,215,CM0594,Dias_Place,L21_3,18,200,8,0,8,6.936607,79.855997,15,10,5,0.20278564,265.3136924,200,180,20,-0.000149,-0.001831,Bodhiraja Road,,tertiary,asphalt,,,,yes,,,,,,10586778,ways_line,1,13565.39844,0.740016758,4
5507410,Dias_Place-CM0594-P_C,-63.14,-8.33,tc0z3nsr,525,6.936458,79.854528,107,CM0594,Dias_Place,L21_3,18,200,8,0,8,6.936607,79.855997,11,10,1,0.16299399,264.1660002,200,180,20,-0.000149,-0.001469,,,service,,,,,,,,,,,1148196159,ways_line,1,13565.39844,0.740016758,3
5507410,Dias_Place-CM0594-P_C,-63.14,-8.33,tc0z3nsr,525,6.936458,79.854528,107,CM0594,Dias_Place,L21_3,18,200,8,0,8,6.936607,79.855997,11,10,1,0.16299399,264.1660002,200,180,20,-0.000149,-0.001469,Bodhiraja Road,,tertiary,asphalt,,,,,,,,,,48807868,ways_line,1,13565.39844,0.740016758,3
5507410,Dias_Place-CM0594-P_C,-63.14,-8.33,tc0z3nsr,525,6.936458,79.854528,107,CM0594,Dias_Place,L21_3,18,200,8,0,8,6.936607,79.855997,11,10,1,0.16299399,264.1660002,200,180,20,-0.000149,-0.001469,Bodhiraja Road,,tertiary,asphalt,,,,,,,,,,175791245,ways_line,1,13565.39844,0.740016758,3
5507410,Dias_Place-CM0594-P_C,-63.14,-8.33,tc0z3nsr,525,6.936458,79.854528,107,CM0594,Dias_Place,L21_3,18,200,8,0,8,6.936607,79.855997,11,10,1,0.16299399,264.1660002,200,180,20,-0.000149,-0.001469,,,service,,,,,,,,,,,1164305308,ways_line,1,13565.39844,0.740016758,3
5507410,Dias_Place-CM0594-P_C,-63.14,-8.33,tc0z3nsr,525,6.936458,79.854528,107,CM0594,Dias_Place,L21_3,18,200,8,0,8,6.936607,79.855997,11,10,1,0.16299399,264.1660002,200,180,20,-0.000149,-0.001469,Bodhiraja Road,,tertiary,asphalt,,,,yes,,,,,,10586778,ways_line,1,13565.39844,0.740016758,3
