Cell_ID,Cell Name,RSRP,RSRQ,Geohash,EARFCN_DL,Latitude_of_MDT,Longitude_of_MDT,MR_Count,Site ID,Site Name (from MAIN DATA),Cell ID,Antenna Height,Azimuth,E Tilt,M Tilt,Tilt,Latitude_of_Site,Longitude_of_Site,MDT height from MSL,Site height from MSL,Height Difference,Horizontal Distance,Angle_from_North,Azimuth_to_nearest_5_degrees,Reduced_Amount,Normalized_Azimuth,Latitude_Difference,Longitude_Difference,name,name:en,highway,surface,smoothness,width,lanes,oneway,bridge,layer,source,name:si,name:ta,osm_id,osm_type,Road_Coverage,Population_Density,geohash,total_population,population_density
5259603,Aggona_RT-CM0425-P_D,-81.08,-10.25,tc0z6ehh,525,6.916673,79.920158,11,CM0425,Aggona_RT,L21_4,24.0,300.0,3,0.0,3.0,6.91625,79.923463,20,10,10,0.367844415,277.3465966,300,270,30,0.000423,-0.003305,,,living_street,,,,,,,,,,,473376643.0,ways_line,1,6069.496582,tc0z6ehh,0,0.0
5259603,Aggona_RT-CM0425-P_D,-81.08,-10.25,tc0z6ehh,525,6.916673,79.920158,11,CM0425,Aggona_RT,L21_4,24.0,300.0,3,0.0,3.0,6.91625,79.923463,20,10,10,0.367844415,277.3465966,300,270,30,0.000423,-0.003305,,,living_street,,,,,,,,,,,473376641.0,ways_line,1,6069.496582,tc0z6ehh,0,0.0
5259603,Aggona_RT-CM0425-P_D,-77.72,-9.88,tc0z6ehj,525,6.916853,79.920158,40,CM0425,Aggona_RT,L21_4,24.0,300.0,3,0.0,3.0,6.91625,79.923463,20,10,10,0.370935175,280.4142767,300,270,30,0.000603,-0.003305,,,living_street,,,,,,,,,,,311433955.0,ways_line,1,6069.496582,tc0z6ehj,0,0.0
5259603,Aggona_RT-CM0425-P_D,-77.72,-9.88,tc0z6ehj,525,6.916853,79.920158,40,CM0425,Aggona_RT,L21_4,24.0,300.0,3,0.0,3.0,6.91625,79.923463,20,10,10,0.370935175,280.4142767,300,270,30,0.000603,-0.003305,Kalapaluwawa Road,,tertiary,asphalt,good,,2.0,,,,yahoo,කලපලුවාව පාර,,307990035.0,ways_line,1,6069.496582,tc0z6ehj,0,0.0
5259603,Aggona_RT-CM0425-P_D,-77.72,-9.88,tc0z6ehj,525,6.916853,79.920158,40,CM0425,Aggona_RT,L21_4,24.0,300.0,3,0.0,3.0,6.91625,79.923463,20,10,10,0.370935175,280.4142767,300,270,30,0.000603,-0.003305,,,living_street,,,,,,,,,,,473376639.0,ways_line,1,6069.496582,tc0z6ehj,0,0.0
5259603,Aggona_RT-CM0425-P_D,-77.72,-9.88,tc0z6ehj,525,6.916853,79.920158,40,CM0425,Aggona_RT,L21_4,24.0,300.0,3,0.0,3.0,6.91625,79.923463,20,10,10,0.370935175,280.4142767,300,270,30,0.000603,-0.003305,,,living_street,,,,,,,,,,,473376643.0,ways_line,1,6069.496582,tc0z6ehj,0,0.0
5259603,Aggona_RT-CM0425-P_D,-77.72,-9.88,tc0z6ehj,525,6.916853,79.920158,40,CM0425,Aggona_RT,L21_4,24.0,300.0,3,0.0,3.0,6.91625,79.923463,20,10,10,0.370935175,280.4142767,300,270,30,0.000603,-0.003305,,,living_street,,,,,,,,,,,473376641.0,ways_line,1,6069.496582,tc0z6ehj,0,0.0
5260823,Kollupitiya-CM0435-H_2B,-28.78,-5.35,tc0z340s,1650,6.911097,79.849633,27,CM0435,Kollupitiya,L18_22,18.0,130.0,6,2.0,8.0,6.91104,79.849589,16,16,0,0.007985134,37.46370385,130,90,40,5.7e-05,4.4e-05,,,residential,asphalt,good,,,,,,,,,53473734.0,ways_line,1,6523.855469,tc0z340s,81,0.2142078
5260823,Kollupitiya-CM0435-H_2B,-28.78,-5.35,tc0z340s,1650,6.911097,79.849633,27,CM0435,Kollupitiya,L18_22,18.0,130.0,6,2.0,8.0,6.91104,79.849589,16,16,0,0.007985134,37.46370385,130,90,40,5.7e-05,4.4e-05,Galle Road,,trunk,asphalt,,,3.0,yes,,,,,,356319074.0,ways_line,1,6523.855469,tc0z340s,81,0.2142078
5260823,Kollupitiya-CM0435-H_2B,-28.78,-5.35,tc0z340s,1650,6.911097,79.849633,27,CM0435,Kollupitiya,L18_22,18.0,130.0,6,2.0,8.0,6.91104,79.849589,16,16,0,0.007985134,37.46370385,130,90,40,5.7e-05,4.4e-05,,,service,,,,,,,,,,,1184384550.0,ways_line,1,6523.855469,tc0z340s,81,0.2142078
5260823,Kollupitiya-CM0435-H_2B,-28.78,-5.35,tc0z340s,1650,6.911097,79.849633,27,CM0435,Kollupitiya,L18_22,18.0,130.0,6,2.0,8.0,6.91104,79.849589,16,16,0,0.007985134,37.46370385,130,90,40,5.7e-05,4.4e-05,,,footway,asphalt,,,,,,,,,,586372853.0,ways_line,1,6523.855469,tc0z340s,81,0.2142078
5260823,Kollupitiya-CM0435-H_2B,-28.78,-5.35,tc0z340s,1650,6.911097,79.849633,27,CM0435,Kollupitiya,L18_22,18.0,130.0,6,2.0,8.0,6.91104,79.849589,16,16,0,0.007985134,37.46370385,130,90,40,5.7e-05,4.4e-05,Station Road,,tertiary,asphalt,,,,,,,,,,48891772.0,ways_line,1,6523.855469,tc0z340s,81,0.2142078
5260823,Kollupitiya-CM0435-H_2B,-28.78,-5.35,tc0z340s,1650,6.911097,79.849633,27,CM0435,Kollupitiya,L18_22,18.0,130.0,6,2.0,8.0,6.91104,79.849589,16,16,0,0.007985134,37.46370385,130,90,40,5.7e-05,4.4e-05,Galle Road,,trunk,asphalt,,,3.0,yes,,,,,,1148102166.0,ways_line,1,6523.855469,tc0z340s,81,0.2142078
5260823,Kollupitiya-CM0435-H_2B,-28.78,-5.35,tc0z340s,1650,6.911097,79.849633,27,CM0435,Kollupitiya,L18_22,18.0,130.0,6,2.0,8.0,6.91104,79.849589,16,16,0,0.007985134,37.46370385,130,90,40,5.7e-05,4.4e-05,Galle Road,,trunk,asphalt,,,2.0,yes,,,,,,259798301.0,ways_line,1,6523.855469,tc0z340s,81,0.2142078
5260823,Kollupitiya-CM0435-H_2B,-28.78,-5.35,tc0z340s,1650,6.911097,79.849633,27,CM0435,Kollupitiya,L18_22,18.0,130.0,6,2.0,8.0,6.91104,79.849589,16,16,0,0.007985134,37.46370385,130,90,40,5.7e-05,4.4e-05,Galle Road,,trunk,asphalt,,,4.0,yes,,,,,,289027979.0,ways_line,1,6523.855469,tc0z340s,81,0.2142078
5260823,Kollupitiya-CM0435-H_2B,-28.78,-5.35,tc0z340s,1650,6.911097,79.849633,27,CM0435,Kollupitiya,L18_22,18.0,130.0,6,2.0,8.0,6.91104,79.849589,16,16,0,0.007985134,37.46370385,130,90,40,5.7e-05,4.4e-05,,,trunk_link,asphalt,,,1.0,yes,,,,,,23169380.0,ways_line,1,6523.855469,tc0z340s,81,0.2142078
5260823,Kollupitiya-CM0435-H_2B,-28.78,-5.35,tc0z340s,1650,6.911097,79.849633,27,CM0435,Kollupitiya,L18_22,18.0,130.0,6,2.0,8.0,6.91104,79.849589,16,16,0,0.007985134,37.46370385,130,90,40,5.7e-05,4.4e-05,Galle Road,,trunk,asphalt,,,2.0,yes,,,,,,455043526.0,ways_line,1,6523.855469,tc0z340s,81,0.2142078
5262356,Nawala_South-CM0451-H_2A,-85.0,-13.0,tc0z1usr,1650,6.881419,79.887706,1,CM0451,Nawala_South,L18_11,24.0,30.0,3,1.0,4.0,6.882371,79.887399,13,9,4,0.111150429,162.2472226,30,0,30,-0.000952,0.000307,Wijayaba Mawatha,,tertiary,asphalt,good,6.5,,,,,,,,25298987.0,ways_line,1,5920.473633,tc0z1usr,0,0.0
5262356,Nawala_South-CM0451-H_2A,-85.0,-13.0,tc0z1usr,1650,6.881419,79.887706,1,CM0451,Nawala_South,L18_11,24.0,30.0,3,1.0,4.0,6.882371,79.887399,13,9,4,0.111150429,162.2472226,30,0,30,-0.000952,0.000307,,,residential,,,,,,,,,,,53167239.0,ways_line,1,5920.473633,tc0z1usr,0,0.0
5262356,Nawala_South-CM0451-H_2A,-85.0,-13.0,tc0z1usr,1650,6.881419,79.887706,1,CM0451,Nawala_South,L18_11,24.0,30.0,3,1.0,4.0,6.882371,79.887399,13,9,4,0.111150429,162.2472226,30,0,30,-0.000952,0.000307,,,residential,,,,,,,,,,,53789169.0,ways_line,1,5920.473633,tc0z1usr,0,0.0
5262356,Nawala_South-CM0451-H_2A,-53.4,-7.7,tc0z1vjw,1650,6.884117,79.889337,8,CM0451,Nawala_South,L18_11,24.0,30.0,3,1.0,4.0,6.882371,79.887399,10,9,1,0.288901756,47.77710159,30,0,30,0.001746,0.001938,Temple Road,,residential,asphalt,,,,,,,,,,23604729.0,ways_line,1,4811.815918,tc0z1vjw,0,0.0
5344259,Polgasowita-CM0092-H_C,-76.5,-11.0,tc0yee9f,1650,6.787171,79.96095,26,CM0092,Polgasowita,L18_3,60.0,300.0,3,2.0,5.0,6.785717,79.96557,14,9,5,0.535129146,287.5857252,300,270,30,0.001454,-0.00462,Shramadana Mawatha,,residential,asphalt,,,1.0,,,,,,,377043694.0,ways_line,1,2577.317383,tc0yee9f,0,0.0
5344259,Polgasowita-CM0092-H_C,-76.5,-11.0,tc0yee9f,1650,6.787171,79.96095,26,CM0092,Polgasowita,L18_3,60.0,300.0,3,2.0,5.0,6.785717,79.96557,14,9,5,0.535129146,287.5857252,300,270,30,0.001454,-0.00462,Colombo - Horana Road,,primary,asphalt,,,2.0,yes,,,,,,756120167.0,ways_line,1,2577.317383,tc0yee9f,0,0.0
5344259,Polgasowita-CM0092-H_C,-76.62,-10.85,tc0yeee4,1650,6.787171,79.962944,29,CM0092,Polgasowita,L18_3,60.0,300.0,3,2.0,5.0,6.785717,79.96557,6,9,3,0.331981546,299.1442217,300,270,30,0.001454,-0.002626,Colombo - Horana Road,,primary,asphalt,,,2.0,yes,,,,,,756137249.0,ways_line,1,2577.317383,tc0yeee4,0,0.0
5344259,Polgasowita-CM0092-H_C,-76.62,-10.85,tc0yeee4,1650,6.787171,79.962944,29,CM0092,Polgasowita,L18_3,60.0,300.0,3,2.0,5.0,6.785717,79.96557,6,9,3,0.331981546,299.1442217,300,270,30,0.001454,-0.002626,Colombo - Horana Road,,primary,asphalt,,,2.0,yes,yes,1.0,,,,756137248.0,ways_line,1,2577.317383,tc0yeee4,0,0.0
5344259,Polgasowita-CM0092-H_C,-76.62,-10.85,tc0yeee4,1650,6.787171,79.962944,29,CM0092,Polgasowita,L18_3,60.0,300.0,3,2.0,5.0,6.785717,79.96557,6,9,3,0.331981546,299.1442217,300,270,30,0.001454,-0.002626,Colombo - Horana Road,,primary,asphalt,,,2.0,yes,,,,,,756120166.0,ways_line,1,2577.317383,tc0yeee4,0,0.0
5344259,Polgasowita-CM0092-H_C,-76.62,-10.85,tc0yeee4,1650,6.787171,79.962944,29,CM0092,Polgasowita,L18_3,60.0,300.0,3,2.0,5.0,6.785717,79.96557,6,9,3,0.331981546,299.1442217,300,270,30,0.001454,-0.002626,Colombo - Horana Road,,primary,asphalt,,,2.0,yes,yes,1.0,,,,756137247.0,ways_line,1,2577.317383,tc0yeee4,0,0.0
5344259,Polgasowita-CM0092-H_C,-76.62,-10.85,tc0yeee4,1650,6.787171,79.962944,29,CM0092,Polgasowita,L18_3,60.0,300.0,3,2.0,5.0,6.785717,79.96557,6,9,3,0.331981546,299.1442217,300,270,30,0.001454,-0.002626,,,residential,,,,,,,,,,,482785462.0,ways_line,1,2577.317383,tc0yeee4,0,0.0
5344259,Polgasowita-CM0092-H_C,-76.62,-10.85,tc0yeee4,1650,6.787171,79.962944,29,CM0092,Polgasowita,L18_3,60.0,300.0,3,2.0,5.0,6.785717,79.96557,6,9,3,0.331981546,299.1442217,300,270,30,0.001454,-0.002626,Colombo - Horana Road,,primary,asphalt,,,2.0,yes,,,,,,756120167.0,ways_line,1,2577.317383,tc0yeee4,0,0.0
5344259,Polgasowita-CM0092-H_C,-91.0,-13.0,tc0ye7zs,1650,6.788969,79.957868,7,CM0092,Polgasowita,L18_3,60.0,300.0,3,2.0,5.0,6.785717,79.96557,24,9,15,0.924107704,293.0360408,300,270,30,0.003252,-0.007702,Pasal Mawatha,,residential,,,,,,,,,පාසල් මාවත,,203684576.0,ways_line,1,2577.317383,tc0ye7zs,0,0.0
5344259,Polgasowita-CM0092-H_C,-91.0,-13.0,tc0ye7zs,1650,6.788969,79.957868,7,CM0092,Polgasowita,L18_3,60.0,300.0,3,2.0,5.0,6.785717,79.96557,24,9,15,0.924107704,293.0360408,300,270,30,0.003252,-0.007702,,,residential,,,,,,,,,හතරවන පටුමග,,367916385.0,ways_line,1,2577.317383,tc0ye7zs,0,0.0
5344259,Polgasowita-CM0092-H_C,-91.0,-13.0,tc0ye7zs,1650,6.788969,79.957868,7,CM0092,Polgasowita,L18_3,60.0,300.0,3,2.0,5.0,6.785717,79.96557,24,9,15,0.924107704,293.0360408,300,270,30,0.003252,-0.007702,,,residential,,,,,,,,,,,203684574.0,ways_line,1,2577.317383,tc0ye7zs,0,0.0
5344259,Polgasowita-CM0092-H_C,-91.0,-13.0,tc0ye7zs,1650,6.788969,79.957868,7,CM0092,Polgasowita,L18_3,60.0,300.0,3,2.0,5.0,6.785717,79.96557,24,9,15,0.924107704,293.0360408,300,270,30,0.003252,-0.007702,Colombo - Horana Road,,primary,asphalt,,,2.0,yes,,,,,,756120167.0,ways_line,1,2577.317383,tc0ye7zs,0,0.0
5344259,Polgasowita-CM0092-H_C,-91.0,-13.0,tc0ye7zs,1650,6.788969,79.957868,7,CM0092,Polgasowita,L18_3,60.0,300.0,3,2.0,5.0,6.785717,79.96557,24,9,15,0.924107704,293.0360408,300,270,30,0.003252,-0.007702,,,residential,,,,,,,,,,,482785610.0,ways_line,1,2577.317383,tc0ye7zs,0,0.0
5423401,Battaramulla_South-CM0416-B_B,0.0,0.0,tc0z4rxb,3750,6.896708,79.914538,0,CM0416,Battaramulla_South,L9_2,21.0,170.0,4,0.0,4.0,6.897222,79.914722,5,5,0,0.060656174,199.5645235,170,90,80,-0.000514,-0.000184,Parliament Road,,primary,asphalt,excellent,,4.0,,,,,,,23813397.0,ways_line,1,3591.859131,tc0z4rxb,0,0.0
5427242,Battaramulla_West-CM0246-B_C,-30.44,-3.56,tc0z62w7,3750,6.902823,79.912181,4,CM0246,Battaramulla_West,L9_3,21.0,260.0,6,0.0,6.0,6.902235,79.914408,6,10,4,0.254382318,284.8937433,260,180,80,0.000588,-0.002227,New Kandy Road,,primary,asphalt,,,2.0,yes,,,,,,382974136.0,ways_line,1,3106.808838,tc0z62w7,0,0.0
5427242,Battaramulla_West-CM0246-B_C,-30.44,-3.56,tc0z62w7,3750,6.902823,79.912181,4,CM0246,Battaramulla_West,L9_3,21.0,260.0,6,0.0,6.0,6.902235,79.914408,6,10,4,0.254382318,284.8937433,260,180,80,0.000588,-0.002227,New Kandy Road,,primary,asphalt,,,2.0,yes,,,,,,382974111.0,ways_line,1,3106.808838,tc0z62w7,0,0.0
5431818,Habarakada-CM0195-P_A,-105.6,-11.9,tc0zhdy0,525,6.870628,80.010988,130,CM0195,Habarakada,L21_1,27.0,20.0,3,0.0,3.0,6.864846,80.011537,28,29,1,0.645779462,354.6147566,20,0,20,0.005782,-0.000549,,,residential,,,,,,,,,,,1245199778.0,ways_line,1,3058.071533,tc0zhdy0,0,0.0
5498666,Korathota-CM0345-B_C,-110.0,-12.0,tc0zk0kf,3750,6.901204,79.987057,1,CM0345,Korathota,L9_3,50.0,200.0,5,0.0,5.0,6.909353,79.996851,21,33,12,1.410651695,230.0335587,200,180,20,-0.008149,-0.009794,,,,,,,,,,,,,,,,0,1518.541504,tc0zk0kf,5,0.013764489
5498666,Korathota-CM0345-B_C,0.0,0.0,tc0zk30g,3750,6.905521,79.992496,0,CM0345,Korathota,L9_3,50.0,200.0,5,0.0,5.0,6.909353,79.996851,8,33,25,0.642394249,228.4483607,200,180,20,-0.003832,-0.004355,M.D.H Jayawardana Road,,tertiary,asphalt,,,,,,,,,,98310025.0,ways_line,1,1748.085693,tc0zk30g,0,0.0
5498666,Korathota-CM0345-B_C,0.0,0.0,tc0zk3cf,3750,6.909478,79.994128,0,CM0345,Korathota,L9_3,50.0,200.0,5,0.0,5.0,6.909353,79.996851,15,33,18,0.300906033,272.6476962,200,180,20,0.000125,-0.002723,Welihinthuduwa Road,,unclassified,,,,,,,,,,,377688406.0,ways_line,1,2009.649292,tc0zk3cf,0,0.0
5498666,Korathota-CM0345-B_C,0.0,0.0,tc0zk3cf,3750,6.909478,79.994128,0,CM0345,Korathota,L9_3,50.0,200.0,5,0.0,5.0,6.909353,79.996851,15,33,18,0.300906033,272.6476962,200,180,20,0.000125,-0.002723,,,residential,,,,,,,,,,,632064128.0,ways_line,1,2009.649292,tc0zk3cf,0,0.0
5498666,Korathota-CM0345-B_C,0.0,0.0,tc0zk3cf,3750,6.909478,79.994128,0,CM0345,Korathota,L9_3,50.0,200.0,5,0.0,5.0,6.909353,79.996851,15,33,18,0.300906033,272.6476962,200,180,20,0.000125,-0.002723,,,residential,,,,,,,,,,,1263621671.0,ways_line,1,2009.649292,tc0zk3cf,0,0.0
5498666,Korathota-CM0345-B_C,0.0,0.0,tc0zk3cf,3750,6.909478,79.994128,0,CM0345,Korathota,L9_3,50.0,200.0,5,0.0,5.0,6.909353,79.996851,15,33,18,0.300906033,272.6476962,200,180,20,0.000125,-0.002723,M.D.H Jayawardana Road,,tertiary,asphalt,intermediate,,,,,,,,,724198122.0,ways_line,1,2009.649292,tc0zk3cf,0,0.0
5499136,Thalahena_South-CM0349-H_A,-51.71,-8.71,tc0z6bsj,1650,6.903183,79.931036,4,CM0349,Thalahena_South,L18_1,21.0,30.0,5,2.0,7.0,6.90176,79.9318,19,20,1,0.179303141,331.9423157,30,0,30,0.001423,-0.000764,Udaya Pura,,residential,asphalt,,,,,,,,,,308045744.0,ways_line,1,6041.713379,tc0z6bsj,0,0.0
5499136,Thalahena_South-CM0349-H_A,-51.71,-8.71,tc0z6bsj,1650,6.903183,79.931036,4,CM0349,Thalahena_South,L18_1,21.0,30.0,5,2.0,7.0,6.90176,79.9318,19,20,1,0.179303141,331.9423157,30,0,30,0.001423,-0.000764,,,living_street,,,,,,,,,,,469602676.0,ways_line,1,6041.713379,tc0z6bsj,0,0.0
5499136,Thalahena_South-CM0349-H_A,-51.71,-8.71,tc0z6bsj,1650,6.903183,79.931036,4,CM0349,Thalahena_South,L18_1,21.0,30.0,5,2.0,7.0,6.90176,79.9318,19,20,1,0.179303141,331.9423157,30,0,30,0.001423,-0.000764,,,residential,,,,,,,,,,,1246747685.0,ways_line,1,6041.713379,tc0z6bsj,0,0.0
5499136,Thalahena_South-CM0349-H_A,-51.71,-8.71,tc0z6bsj,1650,6.903183,79.931036,4,CM0349,Thalahena_South,L18_1,21.0,30.0,5,2.0,7.0,6.90176,79.9318,19,20,1,0.179303141,331.9423157,30,0,30,0.001423,-0.000764,,,living_street,,,,,,,,,,,469602675.0,ways_line,1,6041.713379,tc0z6bsj,0,0.0
5499136,Thalahena_South-CM0349-H_A,-51.71,-8.71,tc0z6bsj,1650,6.903183,79.931036,4,CM0349,Thalahena_South,L18_1,21.0,30.0,5,2.0,7.0,6.90176,79.9318,19,20,1,0.179303141,331.9423157,30,0,30,0.001423,-0.000764,,,unclassified,,,,,,,,,,,857579314.0,ways_line,1,6041.713379,tc0z6bsj,0,0.0
5499136,Thalahena_South-CM0349-H_A,-51.71,-8.71,tc0z6bsj,1650,6.903183,79.931036,4,CM0349,Thalahena_South,L18_1,21.0,30.0,5,2.0,7.0,6.90176,79.9318,19,20,1,0.179303141,331.9423157,30,0,30,0.001423,-0.000764,,,residential,,,,,,,,,,,370328054.0,ways_line,1,6041.713379,tc0z6bsj,0,0.0
5499136,Thalahena_South-CM0349-H_A,-51.71,-8.71,tc0z6bsj,1650,6.903183,79.931036,4,CM0349,Thalahena_South,L18_1,21.0,30.0,5,2.0,7.0,6.90176,79.9318,19,20,1,0.179303141,331.9423157,30,0,30,0.001423,-0.000764,,,residential,,,,,,,,,,,370328077.0,ways_line,1,6041.713379,tc0z6bsj,0,0.0
5499136,Thalahena_South-CM0349-H_A,-101.0,-13.33,tc0z6bv5,1650,6.904082,79.932668,3,CM0349,Thalahena_South,L18_1,21.0,30.0,5,2.0,7.0,6.90176,79.9318,7,20,13,0.275400558,20.36013834,30,0,30,0.002322,0.000868,,,living_street,,,,,,,,,,,306012524.0,ways_line,1,6418.896484,tc0z6bv5,0,0.0
5499136,Thalahena_South-CM0349-H_A,-101.0,-13.33,tc0z6bv5,1650,6.904082,79.932668,3,CM0349,Thalahena_South,L18_1,21.0,30.0,5,2.0,7.0,6.90176,79.9318,7,20,13,0.275400558,20.36013834,30,0,30,0.002322,0.000868,,,residential,unpaved,,,,,,,,,,308046598.0,ways_line,1,6418.896484,tc0z6bv5,0,0.0
5499136,Thalahena_South-CM0349-H_A,-101.0,-13.33,tc0z6bv5,1650,6.904082,79.932668,3,CM0349,Thalahena_South,L18_1,21.0,30.0,5,2.0,7.0,6.90176,79.9318,7,20,13,0.275400558,20.36013834,30,0,30,0.002322,0.000868,,,residential,unpaved,,,,,,,,,,308046841.0,ways_line,1,6418.896484,tc0z6bv5,0,0.0
5500026,Horahena-CM0360-P_4C,-100.18,-14.36,tc0z5gw0,525,6.874764,79.977811,11,CM0360,Horahena,L21_3333,60.0,310.0,6,1.0,7.0,6.868463,79.975348,10,32,22,0.751550464,21.2102125,310,270,40,0.006301,0.002463,Outer Circular Highway,,motorway,asphalt,,,2.0,yes,,,,පිටත වටරවුම් මාර්ගය,,265393180.0,ways_line,1,3246.415283,tc0z5gw0,0,0.0
5500026,Horahena-CM0360-P_4C,-100.18,-14.36,tc0z5gw0,525,6.874764,79.977811,11,CM0360,Horahena,L21_3333,60.0,310.0,6,1.0,7.0,6.868463,79.975348,10,32,22,0.751550464,21.2102125,310,270,40,0.006301,0.002463,Outer Circular Highway,,motorway,asphalt,,,2.0,yes,,,,පිටත වටරවුම් මාර්ගය,,265378267.0,ways_line,1,3246.415283,tc0z5gw0,0,0.0
5500026,Horahena-CM0360-P_4C,0.0,0.0,tc0z5unw,525,6.878542,79.978717,0,CM0360,Horahena,L21_3333,60.0,310.0,6,1.0,7.0,6.868463,79.975348,12,32,20,1.180834818,18.35858264,310,270,40,0.010079,0.003369,,,residential,,,,,,,,,,,881149103.0,ways_line,1,3246.415283,tc0z5unw,0,0.0
5500026,Horahena-CM0360-P_4C,0.0,0.0,tc0z5unw,525,6.878542,79.978717,0,CM0360,Horahena,L21_3333,60.0,310.0,6,1.0,7.0,6.868463,79.975348,12,32,20,1.180834818,18.35858264,310,270,40,0.010079,0.003369,,,residential,,,,,,,,,,,254006948.0,ways_line,1,3246.415283,tc0z5unw,0,0.0
5500026,Horahena-CM0360-P_4C,-53.33,-8.33,tc0z5um3,525,6.879081,79.976904,6,CM0360,Horahena,L21_3333,60.0,310.0,6,1.0,7.0,6.868463,79.975348,10,32,22,1.193098142,8.277804949,310,270,40,0.010618,0.001556,Outer Circular Highway,,motorway,asphalt,,,2.0,yes,,,,පිටත වටරවුම් මාර්ගය,,265393180.0,ways_line,1,3246.415283,tc0z5um3,0,0.0
5500026,Horahena-CM0360-P_4C,-53.33,-8.33,tc0z5um3,525,6.879081,79.976904,6,CM0360,Horahena,L21_3333,60.0,310.0,6,1.0,7.0,6.868463,79.975348,10,32,22,1.193098142,8.277804949,310,270,40,0.010618,0.001556,Outer Circular Highway,,motorway,asphalt,,,2.0,yes,,,,පිටත වටරවුම් මාර්ගය,,265378267.0,ways_line,1,3246.415283,tc0z5um3,0,0.0
5500026,Horahena-CM0360-P_4C,-75.56,-10.69,tc0z5umr,525,6.88016,79.976904,14,CM0360,Horahena,L21_3333,60.0,310.0,6,1.0,7.0,6.868463,79.975348,7,32,25,1.311941152,7.523377268,310,270,40,0.011697,0.001556,Outer Circular Highway,,motorway,asphalt,,,2.0,yes,,,,පිටත වටරවුම් මාර්ගය,,265393180.0,ways_line,1,3246.415283,tc0z5umr,0,0.0
5500026,Horahena-CM0360-P_4C,-75.56,-10.69,tc0z5umr,525,6.88016,79.976904,14,CM0360,Horahena,L21_3333,60.0,310.0,6,1.0,7.0,6.868463,79.975348,7,32,25,1.311941152,7.523377268,310,270,40,0.011697,0.001556,Outer Circular Highway,,motorway,asphalt,,,2.0,yes,,,,පිටත වටරවුම් මාර්ගය,,265378267.0,ways_line,1,3246.415283,tc0z5umr,0,0.0
5500026,Horahena-CM0360-P_4C,-96.11,-14.56,tc0z5uvn,525,6.882678,79.976542,9,CM0360,Horahena,L21_3333,60.0,310.0,6,1.0,7.0,6.868463,79.975348,7,32,25,1.586122373,4.766892534,310,270,40,0.014215,0.001194,,,motorway_link,asphalt,,,2.0,yes,,,,,,450041480.0,ways_line,1,3246.415283,tc0z5uvn,0,0.0
5500026,Horahena-CM0360-P_4C,-96.11,-14.56,tc0z5uvn,525,6.882678,79.976542,9,CM0360,Horahena,L21_3333,60.0,310.0,6,1.0,7.0,6.868463,79.975348,7,32,25,1.586122373,4.766892534,310,270,40,0.014215,0.001194,Outer Circular Highway,,motorway,asphalt,,,2.0,yes,,,,පිටත වටරවුම් මාර්ගය,,265562102.0,ways_line,1,3246.415283,tc0z5uvn,0,0.0
5500026,Horahena-CM0360-P_4C,-96.11,-14.56,tc0z5uvn,525,6.882678,79.976542,9,CM0360,Horahena,L21_3333,60.0,310.0,6,1.0,7.0,6.868463,79.975348,7,32,25,1.586122373,4.766892534,310,270,40,0.014215,0.001194,Outer Circular Highway,,motorway,asphalt,,,2.0,yes,,,,පිටත වටරවුම් මාර්ගය,,265378267.0,ways_line,1,3246.415283,tc0z5uvn,0,0.0
5500026,Horahena-CM0360-P_4C,-96.11,-14.56,tc0z5uvn,525,6.882678,79.976542,9,CM0360,Horahena,L21_3333,60.0,310.0,6,1.0,7.0,6.868463,79.975348,7,32,25,1.586122373,4.766892534,310,270,40,0.014215,0.001194,,,motorway_link,asphalt,,,2.0,yes,,,,,,354591893.0,ways_line,1,3246.415283,tc0z5uvn,0,0.0
5500026,Horahena-CM0360-P_4C,-61.5,-7.88,tc0z5vj5,525,6.883578,79.976542,5,CM0360,Horahena,L21_3333,60.0,310.0,6,1.0,7.0,6.868463,79.975348,9,32,23,1.685872144,4.484240687,310,270,40,0.015115,0.001194,Malabe - Athurugiriya Road,,primary,asphalt,good,,2.0,,yes,1.0,,,,265562107.0,ways_line,1,3311.569336,tc0z5vj5,0,0.0
5500026,Horahena-CM0360-P_4C,-61.5,-7.88,tc0z5vj5,525,6.883578,79.976542,5,CM0360,Horahena,L21_3333,60.0,310.0,6,1.0,7.0,6.868463,79.975348,9,32,23,1.685872144,4.484240687,310,270,40,0.015115,0.001194,,,motorway_link,asphalt,,,3.0,yes,,,,,,354591891.0,ways_line,1,3311.569336,tc0z5vj5,0,0.0
5500026,Horahena-CM0360-P_4C,-61.5,-7.88,tc0z5vj5,525,6.883578,79.976542,5,CM0360,Horahena,L21_3333,60.0,310.0,6,1.0,7.0,6.868463,79.975348,9,32,23,1.685872144,4.484240687,310,270,40,0.015115,0.001194,Outer Circular Highway,,motorway,asphalt,,,2.0,yes,,,,පිටත වටරවුම් මාර්ගය,,265562102.0,ways_line,1,3311.569336,tc0z5vj5,0,0.0
5500026,Horahena-CM0360-P_4C,-61.5,-7.88,tc0z5vj5,525,6.883578,79.976542,5,CM0360,Horahena,L21_3333,60.0,310.0,6,1.0,7.0,6.868463,79.975348,9,32,23,1.685872144,4.484240687,310,270,40,0.015115,0.001194,Outer Circular Highway,,motorway,asphalt,,,2.0,yes,,,,පිටත වටරවුම් මාර්ගය,,265378267.0,ways_line,1,3311.569336,tc0z5vj5,0,0.0
